rank,expanded_case_id,dataset,question_id,method,method_label,figure_path,image_name,image_path,prompt,ground_truth,prediction,layer2_raw_selected_patch_count,layer2_unique_patch_count,layer6_raw_selected_patch_count,layer6_unique_patch_count,layer15_raw_selected_patch_count,layer15_unique_patch_count,visualization_note
251,GQA_161016410,gqa,161016410,ours,Ours-64,outputs/stage7/figures/0251_GQA_161016410_ours_sparsevlm_style.png,2387532.jpg,data/kaggle_datasets/GQA/images/2387532.jpg,Who is wearing the shoes?,boy,Boy,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
251,GQA_161016410,gqa,161016410,threshold,Threshold-Fixed-64,outputs/stage7/figures/0251_GQA_161016410_threshold_sparsevlm_style.png,2387532.jpg,data/kaggle_datasets/GQA/images/2387532.jpg,Who is wearing the shoes?,boy,Boy,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
252,GQA_16801731,gqa,16801731,sparse,SparseVLM-Original-64,outputs/stage7/figures/0252_GQA_16801731_sparse_sparsevlm_style.png,2343823.jpg,data/kaggle_datasets/GQA/images/2343823.jpg,What is the color of the grass?,brown,Green,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
252,GQA_16801731,gqa,16801731,ours,Ours-64,outputs/stage7/figures/0252_GQA_16801731_ours_sparsevlm_style.png,2343823.jpg,data/kaggle_datasets/GQA/images/2343823.jpg,What is the color of the grass?,brown,Brown,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
252,GQA_16801731,gqa,16801731,threshold,Threshold-Fixed-64,outputs/stage7/figures/0252_GQA_16801731_threshold_sparsevlm_style.png,2343823.jpg,data/kaggle_datasets/GQA/images/2343823.jpg,What is the color of the grass?,brown,Brown,66,66,26,26,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
254,POPE_adversarial_111,pope,adversarial_111,sparse,SparseVLM-Original-64,outputs/stage7/figures/0254_POPE_adversarial_111_sparse_sparsevlm_style.png,COCO_val2014_000000157084.jpg,data/kaggle_datasets/POPE/val2014/COCO_val2014_000000157084.jpg,Is there a bench in the image?,yes,no,66,66,24,24,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
254,POPE_adversarial_111,pope,adversarial_111,ours,Ours-64,outputs/stage7/figures/0254_POPE_adversarial_111_ours_sparsevlm_style.png,COCO_val2014_000000157084.jpg,data/kaggle_datasets/POPE/val2014/COCO_val2014_000000157084.jpg,Is there a bench in the image?,yes,yes,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
254,POPE_adversarial_111,pope,adversarial_111,threshold,Threshold-Fixed-64,outputs/stage7/figures/0254_POPE_adversarial_111_threshold_sparsevlm_style.png,COCO_val2014_000000157084.jpg,data/kaggle_datasets/POPE/val2014/COCO_val2014_000000157084.jpg,Is there a bench in the image?,yes,yes,66,66,23,23,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
255,POPE_popular_111,pope,popular_111,sparse,SparseVLM-Original-64,outputs/stage7/figures/0255_POPE_popular_111_sparse_sparsevlm_style.png,COCO_val2014_000000157084.jpg,data/kaggle_datasets/POPE/val2014/COCO_val2014_000000157084.jpg,Is there a bench in the image?,yes,no,66,66,24,24,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
255,POPE_popular_111,pope,popular_111,ours,Ours-64,outputs/stage7/figures/0255_POPE_popular_111_ours_sparsevlm_style.png,COCO_val2014_000000157084.jpg,data/kaggle_datasets/POPE/val2014/COCO_val2014_000000157084.jpg,Is there a bench in the image?,yes,yes,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
255,POPE_popular_111,pope,popular_111,threshold,Threshold-Fixed-64,outputs/stage7/figures/0255_POPE_popular_111_threshold_sparsevlm_style.png,COCO_val2014_000000157084.jpg,data/kaggle_datasets/POPE/val2014/COCO_val2014_000000157084.jpg,Is there a bench in the image?,yes,yes,66,66,23,23,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
256,POPE_random_104,pope,random_104,sparse,SparseVLM-Original-64,outputs/stage7/figures/0256_POPE_random_104_sparse_sparsevlm_style.png,COCO_val2014_000000157084.jpg,data/kaggle_datasets/POPE/val2014/COCO_val2014_000000157084.jpg,Is there a bench in the image?,yes,no,66,66,24,24,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
256,POPE_random_104,pope,random_104,ours,Ours-64,outputs/stage7/figures/0256_POPE_random_104_ours_sparsevlm_style.png,COCO_val2014_000000157084.jpg,data/kaggle_datasets/POPE/val2014/COCO_val2014_000000157084.jpg,Is there a bench in the image?,yes,yes,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
256,POPE_random_104,pope,random_104,threshold,Threshold-Fixed-64,outputs/stage7/figures/0256_POPE_random_104_threshold_sparsevlm_style.png,COCO_val2014_000000157084.jpg,data/kaggle_datasets/POPE/val2014/COCO_val2014_000000157084.jpg,Is there a bench in the image?,yes,yes,66,66,23,23,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
257,GQA_10369161,gqa,10369161,sparse,SparseVLM-Original-64,outputs/stage7/figures/0257_GQA_10369161_sparse_sparsevlm_style.png,2392875.jpg,data/kaggle_datasets/GQA/images/2392875.jpg,What type of fruit is to the left of the tray that leans on the wall?,peach,Avocado,66,66,24,24,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
257,GQA_10369161,gqa,10369161,ours,Ours-64,outputs/stage7/figures/0257_GQA_10369161_ours_sparsevlm_style.png,2392875.jpg,data/kaggle_datasets/GQA/images/2392875.jpg,What type of fruit is to the left of the tray that leans on the wall?,peach,Peach,66,66,23,23,12,12,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
257,GQA_10369161,gqa,10369161,threshold,Threshold-Fixed-64,outputs/stage7/figures/0257_GQA_10369161_threshold_sparsevlm_style.png,2392875.jpg,data/kaggle_datasets/GQA/images/2392875.jpg,What type of fruit is to the left of the tray that leans on the wall?,peach,Peach,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
258,GQA_15825125,gqa,15825125,sparse,SparseVLM-Original-64,outputs/stage7/figures/0258_GQA_15825125_sparse_sparsevlm_style.png,955.jpg,data/kaggle_datasets/GQA/images/955.jpg,On what is the white animal sitting?,chair,Bench,66,66,21,21,12,12,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
258,GQA_15825125,gqa,15825125,ours,Ours-64,outputs/stage7/figures/0258_GQA_15825125_ours_sparsevlm_style.png,955.jpg,data/kaggle_datasets/GQA/images/955.jpg,On what is the white animal sitting?,chair,Chair,66,66,25,25,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
258,GQA_15825125,gqa,15825125,threshold,Threshold-Fixed-64,outputs/stage7/figures/0258_GQA_15825125_threshold_sparsevlm_style.png,955.jpg,data/kaggle_datasets/GQA/images/955.jpg,On what is the white animal sitting?,chair,Chair,66,66,25,25,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
260,GQA_0435047,gqa,0435047,sparse,SparseVLM-Original-64,outputs/stage7/figures/0260_GQA_0435047_sparse_sparsevlm_style.png,2362120.jpg,data/kaggle_datasets/GQA/images/2362120.jpg,Is the black suitcase to the left or to the right of the man that is holding the bag?,right,Left,66,66,26,26,13,13,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
260,GQA_0435047,gqa,0435047,ours,Ours-64,outputs/stage7/figures/0260_GQA_0435047_ours_sparsevlm_style.png,2362120.jpg,data/kaggle_datasets/GQA/images/2362120.jpg,Is the black suitcase to the left or to the right of the man that is holding the bag?,right,Right,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
260,GQA_0435047,gqa,0435047,threshold,Threshold-Fixed-64,outputs/stage7/figures/0260_GQA_0435047_threshold_sparsevlm_style.png,2362120.jpg,data/kaggle_datasets/GQA/images/2362120.jpg,Is the black suitcase to the left or to the right of the man that is holding the bag?,right,Right,66,66,26,26,13,13,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
266,GQA_00223209,gqa,00223209,sparse,SparseVLM-Original-64,outputs/stage7/figures/0266_GQA_00223209_sparse_sparsevlm_style.png,2360994.jpg,data/kaggle_datasets/GQA/images/2360994.jpg,The hair is of what color?,blond,Black,66,66,24,24,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
266,GQA_00223209,gqa,00223209,ours,Ours-64,outputs/stage7/figures/0266_GQA_00223209_ours_sparsevlm_style.png,2360994.jpg,data/kaggle_datasets/GQA/images/2360994.jpg,The hair is of what color?,blond,Blond,66,66,26,26,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
266,GQA_00223209,gqa,00223209,threshold,Threshold-Fixed-64,outputs/stage7/figures/0266_GQA_00223209_threshold_sparsevlm_style.png,2360994.jpg,data/kaggle_datasets/GQA/images/2360994.jpg,The hair is of what color?,blond,Blond,66,66,26,26,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
267,GQA_01106981,gqa,01106981,sparse,SparseVLM-Original-64,outputs/stage7/figures/0267_GQA_01106981_sparse_sparsevlm_style.png,2356598.jpg,data/kaggle_datasets/GQA/images/2356598.jpg,"In which part of the photo is the man, the top or the bottom?",top,Bottom,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
267,GQA_01106981,gqa,01106981,ours,Ours-64,outputs/stage7/figures/0267_GQA_01106981_ours_sparsevlm_style.png,2356598.jpg,data/kaggle_datasets/GQA/images/2356598.jpg,"In which part of the photo is the man, the top or the bottom?",top,Top,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
267,GQA_01106981,gqa,01106981,threshold,Threshold-Fixed-64,outputs/stage7/figures/0267_GQA_01106981_threshold_sparsevlm_style.png,2356598.jpg,data/kaggle_datasets/GQA/images/2356598.jpg,"In which part of the photo is the man, the top or the bottom?",top,Top,66,66,24,24,13,13,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
270,GQA_04800740,gqa,04800740,sparse,SparseVLM-Original-64,outputs/stage7/figures/0270_GQA_04800740_sparse_sparsevlm_style.png,2366663.jpg,data/kaggle_datasets/GQA/images/2366663.jpg,Who is wearing shorts?,girl,Man,66,66,26,26,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
270,GQA_04800740,gqa,04800740,ours,Ours-64,outputs/stage7/figures/0270_GQA_04800740_ours_sparsevlm_style.png,2366663.jpg,data/kaggle_datasets/GQA/images/2366663.jpg,Who is wearing shorts?,girl,Girl,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
270,GQA_04800740,gqa,04800740,threshold,Threshold-Fixed-64,outputs/stage7/figures/0270_GQA_04800740_threshold_sparsevlm_style.png,2366663.jpg,data/kaggle_datasets/GQA/images/2366663.jpg,Who is wearing shorts?,girl,Girl,66,66,29,29,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
271,GQA_10595216,gqa,10595216,sparse,SparseVLM-Original-64,outputs/stage7/figures/0271_GQA_10595216_sparse_sparsevlm_style.png,2404396.jpg,data/kaggle_datasets/GQA/images/2404396.jpg,The grass is where?,yard,Ground,66,66,26,26,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
271,GQA_10595216,gqa,10595216,ours,Ours-64,outputs/stage7/figures/0271_GQA_10595216_ours_sparsevlm_style.png,2404396.jpg,data/kaggle_datasets/GQA/images/2404396.jpg,The grass is where?,yard,Yard,66,66,24,24,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
271,GQA_10595216,gqa,10595216,threshold,Threshold-Fixed-64,outputs/stage7/figures/0271_GQA_10595216_threshold_sparsevlm_style.png,2404396.jpg,data/kaggle_datasets/GQA/images/2404396.jpg,The grass is where?,yard,Yard,66,66,24,24,12,12,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
272,GQA_13831934,gqa,13831934,sparse,SparseVLM-Original-64,outputs/stage7/figures/0272_GQA_13831934_sparse_sparsevlm_style.png,2355250.jpg,data/kaggle_datasets/GQA/images/2355250.jpg,Is the fence to the right or to the left of the giraffe in the zoo?,right,Left,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
272,GQA_13831934,gqa,13831934,ours,Ours-64,outputs/stage7/figures/0272_GQA_13831934_ours_sparsevlm_style.png,2355250.jpg,data/kaggle_datasets/GQA/images/2355250.jpg,Is the fence to the right or to the left of the giraffe in the zoo?,right,Right,66,66,27,27,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
272,GQA_13831934,gqa,13831934,threshold,Threshold-Fixed-64,outputs/stage7/figures/0272_GQA_13831934_threshold_sparsevlm_style.png,2355250.jpg,data/kaggle_datasets/GQA/images/2355250.jpg,Is the fence to the right or to the left of the giraffe in the zoo?,right,Right,66,66,29,29,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
273,GQA_15163893,gqa,15163893,sparse,SparseVLM-Original-64,outputs/stage7/figures/0273_GQA_15163893_sparse_sparsevlm_style.png,2395309.jpg,data/kaggle_datasets/GQA/images/2395309.jpg,Is the woman to the right of the utensil holding wine?,no,Yes,66,66,28,28,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
273,GQA_15163893,gqa,15163893,ours,Ours-64,outputs/stage7/figures/0273_GQA_15163893_ours_sparsevlm_style.png,2395309.jpg,data/kaggle_datasets/GQA/images/2395309.jpg,Is the woman to the right of the utensil holding wine?,no,No,66,66,28,28,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
273,GQA_15163893,gqa,15163893,threshold,Threshold-Fixed-64,outputs/stage7/figures/0273_GQA_15163893_threshold_sparsevlm_style.png,2395309.jpg,data/kaggle_datasets/GQA/images/2395309.jpg,Is the woman to the right of the utensil holding wine?,no,No,66,66,27,27,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
274,GQA_15884411,gqa,15884411,sparse,SparseVLM-Original-64,outputs/stage7/figures/0274_GQA_15884411_sparse_sparsevlm_style.png,2386425.jpg,data/kaggle_datasets/GQA/images/2386425.jpg,What is the vehicle that is on the street?,bus,Car,66,66,26,26,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
274,GQA_15884411,gqa,15884411,ours,Ours-64,outputs/stage7/figures/0274_GQA_15884411_ours_sparsevlm_style.png,2386425.jpg,data/kaggle_datasets/GQA/images/2386425.jpg,What is the vehicle that is on the street?,bus,Bus,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
274,GQA_15884411,gqa,15884411,threshold,Threshold-Fixed-64,outputs/stage7/figures/0274_GQA_15884411_threshold_sparsevlm_style.png,2386425.jpg,data/kaggle_datasets/GQA/images/2386425.jpg,What is the vehicle that is on the street?,bus,Bus,66,66,28,28,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
275,GQA_17836627,gqa,17836627,sparse,SparseVLM-Original-64,outputs/stage7/figures/0275_GQA_17836627_sparse_sparsevlm_style.png,2391143.jpg,data/kaggle_datasets/GQA/images/2391143.jpg,On which side of the picture are the curtains?,right,Left,66,66,27,27,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
275,GQA_17836627,gqa,17836627,ours,Ours-64,outputs/stage7/figures/0275_GQA_17836627_ours_sparsevlm_style.png,2391143.jpg,data/kaggle_datasets/GQA/images/2391143.jpg,On which side of the picture are the curtains?,right,Right,66,66,26,26,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
275,GQA_17836627,gqa,17836627,threshold,Threshold-Fixed-64,outputs/stage7/figures/0275_GQA_17836627_threshold_sparsevlm_style.png,2391143.jpg,data/kaggle_datasets/GQA/images/2391143.jpg,On which side of the picture are the curtains?,right,Right,66,66,26,26,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
278,GQA_19535561,gqa,19535561,sparse,SparseVLM-Original-64,outputs/stage7/figures/0278_GQA_19535561_sparse_sparsevlm_style.png,2336202.jpg,data/kaggle_datasets/GQA/images/2336202.jpg,Where is the horse?,beach,In front,66,66,22,22,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
278,GQA_19535561,gqa,19535561,ours,Ours-64,outputs/stage7/figures/0278_GQA_19535561_ours_sparsevlm_style.png,2336202.jpg,data/kaggle_datasets/GQA/images/2336202.jpg,Where is the horse?,beach,Beach,66,66,26,26,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
278,GQA_19535561,gqa,19535561,threshold,Threshold-Fixed-64,outputs/stage7/figures/0278_GQA_19535561_threshold_sparsevlm_style.png,2336202.jpg,data/kaggle_datasets/GQA/images/2336202.jpg,Where is the horse?,beach,Beach,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
284,GQA_09759805,gqa,09759805,sparse,SparseVLM-Original-64,outputs/stage7/figures/0284_GQA_09759805_sparse_sparsevlm_style.png,2340459.jpg,data/kaggle_datasets/GQA/images/2340459.jpg,Which side of the image is the girl on?,right,Left,66,66,24,24,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
284,GQA_09759805,gqa,09759805,ours,Ours-64,outputs/stage7/figures/0284_GQA_09759805_ours_sparsevlm_style.png,2340459.jpg,data/kaggle_datasets/GQA/images/2340459.jpg,Which side of the image is the girl on?,right,Right,66,66,23,23,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
284,GQA_09759805,gqa,09759805,threshold,Threshold-Fixed-64,outputs/stage7/figures/0284_GQA_09759805_threshold_sparsevlm_style.png,2340459.jpg,data/kaggle_datasets/GQA/images/2340459.jpg,Which side of the image is the girl on?,right,Right,66,66,25,25,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
286,GQA_02148815,gqa,02148815,sparse,SparseVLM-Original-64,outputs/stage7/figures/0286_GQA_02148815_sparse_sparsevlm_style.png,2395042.jpg,data/kaggle_datasets/GQA/images/2395042.jpg,Is the truck to the left or to the right of the vehicle that is parked near the street?,left,Right,66,66,27,27,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
286,GQA_02148815,gqa,02148815,ours,Ours-64,outputs/stage7/figures/0286_GQA_02148815_ours_sparsevlm_style.png,2395042.jpg,data/kaggle_datasets/GQA/images/2395042.jpg,Is the truck to the left or to the right of the vehicle that is parked near the street?,left,Left,66,66,27,27,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
286,GQA_02148815,gqa,02148815,threshold,Threshold-Fixed-64,outputs/stage7/figures/0286_GQA_02148815_threshold_sparsevlm_style.png,2395042.jpg,data/kaggle_datasets/GQA/images/2395042.jpg,Is the truck to the left or to the right of the vehicle that is parked near the street?,left,Left,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
287,GQA_0660580,gqa,0660580,sparse,SparseVLM-Original-64,outputs/stage7/figures/0287_GQA_0660580_sparse_sparsevlm_style.png,2386438.jpg,data/kaggle_datasets/GQA/images/2386438.jpg,The person to the left of the scissors is sitting on what?,rug,Floor,66,66,26,26,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
287,GQA_0660580,gqa,0660580,ours,Ours-64,outputs/stage7/figures/0287_GQA_0660580_ours_sparsevlm_style.png,2386438.jpg,data/kaggle_datasets/GQA/images/2386438.jpg,The person to the left of the scissors is sitting on what?,rug,Rug,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
287,GQA_0660580,gqa,0660580,threshold,Threshold-Fixed-64,outputs/stage7/figures/0287_GQA_0660580_threshold_sparsevlm_style.png,2386438.jpg,data/kaggle_datasets/GQA/images/2386438.jpg,The person to the left of the scissors is sitting on what?,rug,Rug,66,66,29,29,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
288,GQA_08264127,gqa,08264127,sparse,SparseVLM-Original-64,outputs/stage7/figures/0288_GQA_08264127_sparse_sparsevlm_style.png,2320421.jpg,data/kaggle_datasets/GQA/images/2320421.jpg,Are there both windows and doors in the photo?,yes,No,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
288,GQA_08264127,gqa,08264127,ours,Ours-64,outputs/stage7/figures/0288_GQA_08264127_ours_sparsevlm_style.png,2320421.jpg,data/kaggle_datasets/GQA/images/2320421.jpg,Are there both windows and doors in the photo?,yes,Yes,66,66,25,25,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
288,GQA_08264127,gqa,08264127,threshold,Threshold-Fixed-64,outputs/stage7/figures/0288_GQA_08264127_threshold_sparsevlm_style.png,2320421.jpg,data/kaggle_datasets/GQA/images/2320421.jpg,Are there both windows and doors in the photo?,yes,Yes,66,66,24,24,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
290,GQA_05856352,gqa,05856352,sparse,SparseVLM-Original-64,outputs/stage7/figures/0290_GQA_05856352_sparse_sparsevlm_style.png,2355023.jpg,data/kaggle_datasets/GQA/images/2355023.jpg,Is there a bag to the left of the man that is pushing the luggage?,yes,No,66,66,29,29,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
290,GQA_05856352,gqa,05856352,ours,Ours-64,outputs/stage7/figures/0290_GQA_05856352_ours_sparsevlm_style.png,2355023.jpg,data/kaggle_datasets/GQA/images/2355023.jpg,Is there a bag to the left of the man that is pushing the luggage?,yes,Yes,66,66,29,29,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
290,GQA_05856352,gqa,05856352,threshold,Threshold-Fixed-64,outputs/stage7/figures/0290_GQA_05856352_threshold_sparsevlm_style.png,2355023.jpg,data/kaggle_datasets/GQA/images/2355023.jpg,Is there a bag to the left of the man that is pushing the luggage?,yes,Yes,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
291,GQA_06792703,gqa,06792703,sparse,SparseVLM-Original-64,outputs/stage7/figures/0291_GQA_06792703_sparse_sparsevlm_style.png,2404878.jpg,data/kaggle_datasets/GQA/images/2404878.jpg,Who is in front of the sink?,boy,Man,66,66,29,29,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
291,GQA_06792703,gqa,06792703,ours,Ours-64,outputs/stage7/figures/0291_GQA_06792703_ours_sparsevlm_style.png,2404878.jpg,data/kaggle_datasets/GQA/images/2404878.jpg,Who is in front of the sink?,boy,Boy,66,66,28,28,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
291,GQA_06792703,gqa,06792703,threshold,Threshold-Fixed-64,outputs/stage7/figures/0291_GQA_06792703_threshold_sparsevlm_style.png,2404878.jpg,data/kaggle_datasets/GQA/images/2404878.jpg,Who is in front of the sink?,boy,Boy,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
294,GQA_00314249,gqa,00314249,sparse,SparseVLM-Original-64,outputs/stage7/figures/0294_GQA_00314249_sparse_sparsevlm_style.png,2357167.jpg,data/kaggle_datasets/GQA/images/2357167.jpg,What is the stop sign in front of?,bridge,Building,66,66,27,27,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
294,GQA_00314249,gqa,00314249,ours,Ours-64,outputs/stage7/figures/0294_GQA_00314249_ours_sparsevlm_style.png,2357167.jpg,data/kaggle_datasets/GQA/images/2357167.jpg,What is the stop sign in front of?,bridge,Bridge,66,66,24,24,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
294,GQA_00314249,gqa,00314249,threshold,Threshold-Fixed-64,outputs/stage7/figures/0294_GQA_00314249_threshold_sparsevlm_style.png,2357167.jpg,data/kaggle_datasets/GQA/images/2357167.jpg,What is the stop sign in front of?,bridge,Bridge,66,66,26,26,13,13,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
295,GQA_02333625,gqa,02333625,sparse,SparseVLM-Original-64,outputs/stage7/figures/0295_GQA_02333625_sparse_sparsevlm_style.png,1925.jpg,data/kaggle_datasets/GQA/images/1925.jpg,Do you see any wet grass or sand?,yes,No,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
295,GQA_02333625,gqa,02333625,ours,Ours-64,outputs/stage7/figures/0295_GQA_02333625_ours_sparsevlm_style.png,1925.jpg,data/kaggle_datasets/GQA/images/1925.jpg,Do you see any wet grass or sand?,yes,Yes,66,66,23,23,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
